,field,candidate id,object id,object ra,object dec,object MJD,object filter,object magnitude,object magnitude error,object real/bogus score,exposure id,mean seeing,airmass,object datetime,parallactic angle
157,COSMOS,DC21jsaj,1210394,149.5019385962,1.5386979364,59355.9872859,g,21.357,0.069,0.797,1038,1.261,1.22,2021-05-21 23:41:41.501760,156.9888866385416
158,COSMOS,DC21jsaj,1212090,149.50205294487,1.53868047174,59355.98854063,g,21.349,0.067,0.991,1039,1.219,1.22,2021-05-21 23:43:29.910432,156.37965944391857
159,COSMOS,DC21jsaj,1214559,149.50220857183,1.53870211596,59355.98979931,r,20.85,0.037,1.0,1040,1.058,1.22,2021-05-21 23:45:18.660384,155.77537074700777
160,COSMOS,DC21jsaj,1214790,149.50235826595,1.53870420882,59355.99093943,r,20.983,0.048,1.0,1041,1.23,1.23,2021-05-21 23:46:57.166752,155.23391066722584
161,COSMOS,DC21fxhn,638524,149.50778364955,1.51234803764,59322.02199174,g,21.376,0.026,1.0,518,1.037,1.18,2021-04-18 00:31:40.086336,-170.1507003410671
162,COSMOS,DC21fxhn,643210,149.50773975953,1.51239261406,59322.02301609,r,20.746,0.014,1.0,519,0.933,1.18,2021-04-18 00:33:08.590176,-170.74009543820722
163,COSMOS,DC21fxhn,10058388,149.50770515599,1.51241624797,59322.02435085,i,20.589,0.016,1.0,2021,0.87,1.18,2021-04-18 00:35:03.913440,-171.51150157039697
164,COSMOS,DC21fxhn,649971,149.50759363696,1.51263686155,59322.03460867,g,21.4,0.024,1.0,527,1.0,1.18,2021-04-18 00:49:50.189088,-177.5370030723967
165,COSMOS,DC21fxhn,663675,149.50753583855,1.51267792535,59322.03563456,r,20.782,0.014,1.0,528,0.937,1.18,2021-04-18 00:51:18.825984,-178.14579165026004
166,COSMOS,DC21fxhn,10060653,149.50750901187,1.51270779741,59322.03695933,i,20.682,0.017,1.0,2024,0.841,1.18,2021-04-18 00:53:13.286112,-178.93255836266076
167,COSMOS,DC21gwtl,766488,149.71193924046,1.19853375572,59331.00152112,g,20.22,0.047,1.0,631,1.374,1.18,2021-04-27 00:02:11.424768,-172.1265728522589
168,COSMOS,DC21gwtl,10093588,149.7120417136,1.19855778564,59331.00387511,i,19.553,0.014,1.0,2065,1.22,1.18,2021-04-27 00:05:34.809504,-173.5122603148155
169,COSMOS,DC21gwtl,772808,149.71236694628,1.19873820296,59331.01410885,g,20.386,0.066,0.777,640,1.615,1.18,2021-04-27 00:20:19.004640,-179.61596201063216
170,COSMOS,DC21gwtl,776988,149.71240174636,1.19871393019,59331.01512783,r,19.726,0.02,1.0,641,1.29,1.18,2021-04-27 00:21:47.044512,179.7730745625971
171,COSMOS,DC21gzyy,778028,149.71354721301,1.19917547679,59331.04822713,g,20.33,0.053,1.0,650,1.301,1.2,2021-04-27 01:09:26.824032,160.81152460311813
172,COSMOS,DC21gzyy,781151,149.71359498925,1.19921596458,59331.04925516,r,19.745,0.017,1.0,651,1.069,1.21,2021-04-27 01:10:55.645824,160.27479993449987
173,COSMOS,DC21gzyy,787421,149.71397275026,1.19936066856,59331.06080514,g,20.246,0.06,0.913,659,1.58,1.23,2021-04-27 01:27:33.564096,154.54950490833173
174,COSMOS,DC21gzyy,789322,149.71402259861,1.19940593947,59331.06183186,r,19.702,0.022,1.0,660,1.315,1.23,2021-04-27 01:29:02.272704,154.0688391884783
175,COSMOS,DC21jyvq,1250026,149.74770826108,1.22759133157,59360.98320209,g,20.531,0.037,1.0,1107,1.116,1.24,2021-05-26 23:35:48.660576,152.62340069315457
176,COSMOS,DC21jyvq,1249836,149.74793837747,1.22757254212,59360.98445474,g,20.551,0.039,1.0,1108,1.115,1.24,2021-05-26 23:37:36.889536,152.061778541742
177,COSMOS,DC21bcfeg,3090447,149.762721573,1.24431720024,59369.99532203,g,21.393,0.022,1.0,1421,0.946,1.38,2021-06-04 23:53:15.823392,139.03069334432502
178,COSMOS,DC21bcfeg,3089579,149.76315452674,1.24422537225,59369.9965853,g,21.361,0.021,1.0,1422,0.917,1.39,2021-06-04 23:55:04.969920,138.6594634462836
179,COSMOS,DC21bcfeg,3095769,149.76358508842,1.2441500452,59369.99784405,r,20.866,0.023,1.0,1423,0.934,1.4,2021-06-04 23:56:53.725920,138.29533579021876
180,COSMOS,DC21bcfch,3090399,149.80202833949,1.16624282362,59369.99532203,g,22.878,0.086,0.596,1421,0.946,1.38,2021-06-04 23:53:15.823392,139.00868303154147
181,COSMOS,DC21bcfch,3089360,149.80226197747,1.16613778305,59369.9965853,g,22.898,0.086,0.667,1422,0.917,1.39,2021-06-04 23:55:04.969920,138.6369448837515
182,COSMOS,DC21bcfch,3095462,149.80250698463,1.16603894203,59369.99784405,r,22.533,0.107,0.498,1423,0.934,1.4,2021-06-04 23:56:53.725920,138.2723400905817
183,COSMOS,DC21bcfch,3098220,149.8027556833,1.16593948947,59369.99899269,r,22.237,0.096,0.998,1424,0.891,1.4,2021-06-04 23:58:32.968416,137.94462299215252
184,COSMOS,DC21imiy,1002240,149.87877397154,1.26926592511,59343.05740819,g,21.059,0.024,1.0,841,1.502,1.33,2021-05-09 01:22:40.067616,142.86594869995096
185,COSMOS,DC21imiy,1001605,149.87895813595,1.26926481065,59343.05843532,r,20.421,0.013,1.0,842,1.188,1.33,2021-05-09 01:24:08.811648,142.51597801327836
186,COSMOS,DC21imiy,1009789,149.87943559246,1.26927983269,59343.06159265,g,21.073,0.024,1.0,844,1.411,1.33,2021-05-09 01:28:41.604960,141.46677920870007
187,COSMOS,DC21jram,1204111,149.89963264023,1.33650171295,59352.01999007,g,20.96,0.042,1.0,1026,1.438,1.26,2021-05-18 00:28:47.142048,147.6885758250811
188,COSMOS,DC21jram,1204008,149.89987018235,1.33647879932,59352.0212538,g,20.769,0.052,0.92,1027,1.378,1.27,2021-05-18 00:30:36.328320,147.18937657033177
189,COSMOS,DC21jram,1205614,149.90013680046,1.33644982776,59352.02251096,r,20.314,0.027,1.0,1028,1.092,1.27,2021-05-18 00:32:24.946944,146.69975010518027
190,COSMOS,DC21jram,1206014,149.90038248564,1.33641794819,59352.02366803,r,20.277,0.026,1.0,1029,1.165,1.27,2021-05-18 00:34:04.917792,146.25519233065364
191,COSMOS,DC21jonh,1189117,149.93168368715,1.34088043887,59352.01203252,g,20.672,0.027,0.128,1018,1.333,1.25,2021-05-18 00:17:19.609728,151.03794488153466
192,COSMOS,DC21jonh,1189022,149.93195397522,1.34090597788,59352.01329324,g,20.581,0.032,1.0,1019,1.398,1.25,2021-05-18 00:19:08.535936,150.49482217641582
193,COSMOS,DC21jonh,1189998,149.93223518796,1.34092901186,59352.01454465,r,19.983,0.029,1.0,1020,1.374,1.26,2021-05-18 00:20:56.657760,149.96277363578395
194,COSMOS,DC21bisvo,4431447,149.65975219642,1.50487086362,59375.99692567,g,20.723,0.016,1.0,1520,1.313,1.5,2021-06-10 23:55:34.377888,134.36064506302256
195,COSMOS,DC21bisvo,4431483,149.66009676106,1.50480124639,59375.99819501,g,20.747,0.016,1.0,1521,1.308,1.51,2021-06-10 23:57:24.048864,134.06362322943312
196,COSMOS,DC21gdip,673909,149.7835627628,1.51568162944,59322.07044741,g,21.471,0.027,1.0,537,1.057,1.2,2021-04-18 01:41:26.656224,162.30691489549508
197,COSMOS,DC21gdip,676728,149.78352785664,1.51574988581,59322.07147551,r,20.885,0.016,1.0,538,0.946,1.2,2021-04-18 01:42:55.484064,161.7634764384202
198,COSMOS,DC21gdip,10063214,149.7835208122,1.51579175673,59322.07280599,i,20.726,0.018,1.0,2027,0.867,1.2,2021-04-18 01:44:50.437536,161.0661798041307
199,COSMOS,DC21gdip,699533,149.78348956584,1.51615784078,59322.08305296,g,21.502,0.025,1.0,546,1.02,1.22,2021-04-18 01:59:35.775744,155.93458865631266
200,COSMOS,DC21gdip,708275,149.78346898161,1.51621452121,59322.08407847,r,20.905,0.017,1.0,547,0.977,1.23,2021-04-18 02:01:04.379808,155.44535706108388
201,COSMOS,DC21fxkj,642844,149.78382227153,1.51388616148,59322.02199174,g,21.525,0.03,1.0,518,1.037,1.18,2021-04-18 00:31:40.086336,-169.71279867001118
202,COSMOS,DC21fxkj,656385,149.78381852172,1.51391672426,59322.02301609,r,20.796,0.016,1.0,519,0.933,1.18,2021-04-18 00:33:08.590176,-170.30028925338775
203,COSMOS,DC21fxkj,10059244,149.78378165545,1.51398700899,59322.02435085,i,20.689,0.019,1.0,2021,0.87,1.18,2021-04-18 00:35:03.913440,-171.06946488876608
204,COSMOS,DC21fxkj,662055,149.78374089401,1.51434504995,59322.03460867,g,21.458,0.026,1.0,527,1.0,1.18,2021-04-18 00:49:50.189088,-177.08366838944616
205,COSMOS,DC21fxkj,671678,149.78373597796,1.5143863441,59322.03563456,r,20.831,0.016,1.0,528,0.937,1.18,2021-04-18 00:51:18.825984,-177.69187531381303
206,COSMOS,DC21bistl,4430986,149.78081083325,1.5403716227,59375.99692567,g,22.099,0.056,0.95,1520,1.313,1.5,2021-06-10 23:55:34.377888,134.46278532758168
207,COSMOS,DC21bistl,4431341,149.78111775056,1.54028333038,59375.99819501,g,22.24,0.062,0.922,1521,1.308,1.51,2021-06-10 23:57:24.048864,134.16430899180867
208,COSMOS,DC21kicc,1298144,149.82501365026,1.39381691532,59366.98425757,g,22.203,0.056,0.999,1149,1.303,1.29,2021-06-01 23:37:19.854048,145.63149141790882
209,COSMOS,DC21kicc,1297919,149.82529666496,1.39377269906,59366.98552346,g,22.229,0.054,1.0,1150,1.261,1.3,2021-06-01 23:39:09.226944,145.1614368503362
210,COSMOS,DC21kicc,1306465,149.82558598276,1.39373349539,59366.98678432,r,21.948,0.059,1.0,1151,1.129,1.3,2021-06-01 23:40:58.165248,144.70002817618564
211,COSMOS,DC21kicc,1311212,149.82584284182,1.39368372753,59366.9879291,r,21.811,0.059,1.0,1152,1.255,1.31,2021-06-01 23:42:37.074240,144.28688783988
212,COSMOS,DC21ewez,488442,149.94558343219,1.43666372639,59316.05240716,g,21.699,0.04,1.0,441,1.412,1.18,2021-04-12 01:15:27.978624,-177.6521166992197
213,COSMOS,DC21ewez,497900,149.9455297491,1.43672281045,59316.05344965,r,21.084,0.022,0.999,442,1.288,1.18,2021-04-12 01:16:58.049760,-178.27219176720777
214,COSMOS,DC21ewez,10035147,149.945446691,1.43681836671,59316.05478104,i,20.968,0.024,1.0,1996,1.12,1.18,2021-04-12 01:18:53.081856,-179.0647879139758
215,COSMOS,DC21ewez,507349,149.9453237401,1.43686347277,59316.05661948,g,21.683,0.042,1.0,444,1.35,1.18,2021-04-12 01:21:31.923072,179.84014475107202
216,COSMOS,DC21ewez,518766,149.9452805731,1.43691129304,59316.05765186,r,21.145,0.023,1.0,445,1.193,1.18,2021-04-12 01:23:01.120704,179.22525162839779
217,COSMOS,DC21etzs,10032289,149.94823210797,1.43470269635,59316.0090222,i,21.054,0.026,1.0,1991,1.06,1.24,2021-04-12 00:12:59.518080,-154.09310496751354
218,COSMOS,DC21etzs,476352,149.94786576251,1.43496258849,59316.0151052,g,21.642,0.036,1.0,431,1.335,1.22,2021-04-12 00:21:45.089280,-156.992649443816
219,COSMOS,DC21etzs,480027,149.94781948505,1.4350184751,59316.01613328,r,21.005,0.019,1.0,432,1.148,1.21,2021-04-12 00:23:13.915392,-157.49849316969042
220,COSMOS,DC21etzs,10033231,149.94771335335,1.43509025798,59316.01746408,i,20.938,0.023,1.0,1992,1.063,1.21,2021-04-12 00:25:08.896512,-158.159992326868
221,COSMOS,DC21etzs,488379,149.94760805364,1.43514255988,59316.01930958,g,21.589,0.038,1.0,434,1.303,1.22,2021-04-12 00:27:48.347712,-159.0894916621469
222,COSMOS,DC21etzs,504202,149.94755044347,1.43519331233,59316.02034933,r,20.991,0.021,0.991,435,1.18,1.21,2021-04-12 00:29:18.182112,-159.61934719207977
223,COSMOS,DC21etzs,10037465,149.94746121009,1.43528152814,59316.02167325,i,20.856,0.022,1.0,1994,1.116,1.21,2021-04-12 00:31:12.568800,-160.30037398617222
224,COSMOS,DC21cwtj,246386,149.85625863942,1.45952151316,59307.02164126,g,21.749,0.097,0.136,274,1.464,1.26,2021-04-03 00:31:09.804864,-148.99500331488278
225,COSMOS,DC21cwtj,247844,149.85608094368,1.45947836971,59307.02268143,r,21.237,0.056,0.998,275,1.224,1.26,2021-04-03 00:32:39.675552,-149.425073798214
226,COSMOS,DC21cwtj,252060,149.85578794434,1.45941753468,59307.02584148,g,21.814,0.06,1.0,277,1.257,1.26,2021-04-03 00:37:12.703872,-150.76092041802534
227,COSMOS,DC21jvwd,1231435,149.80136275993,1.51630930148,59358.01150356,g,21.5,0.093,0.179,1059,1.169,1.31,2021-05-24 00:16:33.907584,144.7079988107108
228,COSMOS,DC21jvwd,1231780,149.8015446882,1.51630885838,59358.01278583,g,21.73,0.118,0.386,1060,1.185,1.31,2021-05-24 00:18:24.695712,144.24683266083125
229,COSMOS,DC21jvwd,1233838,149.80171174424,1.51629783771,59358.01405379,r,21.064,0.05,1.0,1061,0.985,1.32,2021-05-24 00:20:14.247456,143.79750642663865
230,COSMOS,DC21jvwd,1241624,149.8018704947,1.51628861137,59358.01519761,r,21.073,0.053,1.0,1062,1.06,1.32,2021-05-24 00:21:53.073504,143.39785873489578
231,COSMOS,DC21kdvo,1273414,150.16757214658,0.97359061548,59364.00799948,g,20.974,0.027,1.0,1135,1.426,1.34,2021-05-30 00:11:31.155072,140.31420486438168
232,COSMOS,DC21kdvo,1275359,150.16784678988,0.97362856397,59364.00926303,g,20.979,0.019,1.0,1136,1.318,1.35,2021-05-30 00:13:20.325792,139.92038439713548
233,COSMOS,DC21kdvo,1275874,150.16808318972,0.97363477183,59364.010517,r,20.233,0.011,1.0,1137,1.043,1.35,2021-05-30 00:15:08.668800,139.5355663472968
234,COSMOS,DC21bcgag,3094478,150.19759913096,1.03542511521,59370.00332055,g,21.097,0.022,1.0,1428,0.987,1.4,2021-06-05 00:04:46.895520,136.9572731736688
235,COSMOS,DC21bcgag,3096786,150.19798816521,1.03529653523,59370.00457302,g,21.104,0.03,1.0,1429,1.038,1.41,2021-06-05 00:06:35.108928,136.61983946908353
236,COSMOS,DC21jzwv,1252531,150.23037748355,0.99037781372,59360.99112796,g,18.317,0.005,1.0,1114,1.082,1.25,2021-05-26 23:47:13.455744,149.5878040069093
237,COSMOS,DC21jzwv,1253003,150.23060618359,0.9903460327,59360.99237209,g,18.312,0.005,1.0,1115,1.061,1.25,2021-05-26 23:49:00.948576,149.0658670311504
238,COSMOS,DC21kdwp,1273693,150.26848728877,1.04555729902,59364.00799948,g,22.035,0.074,0.83,1135,1.426,1.34,2021-05-30 00:11:31.155072,140.4531685577163
239,COSMOS,DC21kdwp,1275055,150.2688729593,1.04546167976,59364.00926303,g,22.054,0.053,0.796,1136,1.318,1.35,2021-05-30 00:13:20.325792,140.05788159803308
240,COSMOS,DC21bcgzv,3099991,150.19679363864,1.15181057951,59370.00332055,g,22.296,0.063,1.0,1428,0.987,1.4,2021-06-05 00:04:46.895520,137.03635527508175
241,COSMOS,DC21bcgzv,3100512,150.19722174862,1.15191385243,59370.00457302,g,22.021,0.064,0.719,1429,1.038,1.41,2021-06-05 00:06:35.108928,136.6987598006349
242,COSMOS,DC21kenh,1277481,150.35130626635,0.80785503145,59364.00799948,g,21.238,0.037,1.0,1135,1.426,1.34,2021-05-30 00:11:31.155072,140.3567701505806
243,COSMOS,DC21kenh,1279425,150.351527673,0.80781893267,59364.00926303,g,21.22,0.026,0.998,1136,1.318,1.35,2021-05-30 00:13:20.325792,139.96058351824544
244,COSMOS,DC21kenh,1281125,150.35173922771,0.80784720106,59364.010517,r,20.597,0.016,1.0,1137,1.043,1.35,2021-05-30 00:15:08.668800,139.5735761311933
245,COSMOS,DC21kjvi,1309454,150.59058543377,0.783261375,59366.99249735,g,21.808,0.049,1.0,1156,1.42,1.31,2021-06-01 23:49:11.771040,142.98835406312932
246,COSMOS,DC21kjvi,1309463,150.59077668361,0.78320023346,59366.99376215,g,21.798,0.05,1.0,1157,1.46,1.32,2021-06-01 23:51:01.049760,142.550801564818
247,COSMOS,DC21kjvi,1311413,150.59097789643,0.78314953887,59366.9950255,r,21.17,0.038,1.0,1158,1.285,1.32,2021-06-01 23:52:50.203200,142.12044190394144
248,COSMOS,DC21kezo,1280361,150.32769971251,1.1361603454,59364.00799948,g,21.388,0.037,1.0,1135,1.426,1.34,2021-05-30 00:11:31.155072,140.56889562995465
249,COSMOS,DC21kezo,1281802,150.32794299055,1.13614328316,59364.00926303,g,21.553,0.031,1.0,1136,1.318,1.35,2021-05-30 00:13:20.325792,140.17261962109058
250,COSMOS,DC21fcsp,10040564,150.48091124763,1.0244859095,59316.058987,i,22.361,0.09,0.77,1997,1.143,1.18,2021-04-12 01:24:56.476800,179.30563514829345
251,COSMOS,DC21fcsp,525915,150.48070269557,1.02496514395,59316.08266463,g,22.918,0.109,0.248,454,1.317,1.19,2021-04-12 01:59:02.224032,165.41490112048317
252,COSMOS,DC21fcsp,530504,150.48068073146,1.02504248567,59316.08371159,r,22.242,0.059,1.0,455,1.149,1.19,2021-04-12 02:00:32.681376,164.8323803993584
253,COSMOS,DC21fcsp,10043176,150.48068044973,1.02513032344,59316.08504128,i,22.245,0.078,0.995,2000,1.078,1.19,2021-04-12 02:02:27.566592,164.09803155100823
254,COSMOS,DC21fcsp,541439,150.48057008419,1.02524609023,59316.09534786,g,22.776,0.098,0.256,463,1.3,1.21,2021-04-12 02:17:18.055104,158.63262709148432
255,COSMOS,DC21fcsp,544938,150.48054651459,1.02533461154,59316.0963731,r,22.231,0.056,1.0,464,1.086,1.21,2021-04-12 02:18:46.635840,158.1126333918347
256,COSMOS,DC21fcsp,10046374,150.48055815094,1.02536567571,59316.09768695,i,22.169,0.07,0.817,2003,1.038,1.21,2021-04-12 02:20:40.152480,157.4528784184504
257,COSMOS,DC21keyi,1280101,150.5325621684,1.12110014364,59364.00799948,g,21.077,0.029,1.0,1135,1.426,1.34,2021-05-30 00:11:31.155072,140.73836718758557
258,COSMOS,DC21keyi,1281681,150.53283288289,1.12110033404,59364.00926303,g,21.105,0.021,1.0,1136,1.318,1.35,2021-05-30 00:13:20.325792,140.33936693044524
259,COSMOS,DC21keyi,1282704,150.53310975538,1.12109069948,59364.010517,r,20.428,0.013,1.0,1137,1.043,1.35,2021-05-30 00:15:08.668800,139.94948732935057
260,COSMOS,DC21ewcd,487869,149.98097775465,1.3482621605,59316.05240716,g,20.919,0.019,0.168,441,1.412,1.18,2021-04-12 01:15:27.978624,-177.5877926581723
261,COSMOS,DC21ewcd,492917,149.98090412591,1.34835772834,59316.05344965,r,20.299,0.011,0.956,442,1.288,1.18,2021-04-12 01:16:58.049760,-178.20940392254454
262,COSMOS,DC21ewcd,10034973,149.98083736335,1.34846577766,59316.05478104,i,20.27,0.013,1.0,1996,1.12,1.18,2021-04-12 01:18:53.081856,-179.00391872405604
263,COSMOS,DC21ewcd,507942,149.98076710038,1.34858212661,59316.05661948,g,20.882,0.019,0.008,444,1.35,1.18,2021-04-12 01:21:31.923072,179.89836793002166
264,COSMOS,DC21ewcd,516071,149.980727777,1.34865658945,59316.05765186,r,20.277,0.01,1.0,445,1.193,1.18,2021-04-12 01:23:01.120704,179.28192621062817
265,COSMOS,DC21esuu,470704,149.98314057467,1.34468809134,59316.00244228,g,20.933,0.018,0.232,422,1.234,1.25,2021-04-12 00:03:31.012992,-151.04095558230912
266,COSMOS,DC21esuu,472517,149.98309725264,1.34477746029,59316.00347351,r,20.247,0.009,0.135,423,1.021,1.24,2021-04-12 00:05:00.111264,-151.49089725275073
267,COSMOS,DC21esuu,10030565,149.98303473506,1.34488168928,59316.00480017,i,20.255,0.011,1.0,1990,0.975,1.24,2021-04-12 00:06:54.734688,-152.0767704889221
268,COSMOS,DC21esuu,477774,149.98297337611,1.34499306444,59316.00665099,g,20.864,0.017,1.0,425,1.208,1.25,2021-04-12 00:09:34.645536,-152.90727213395897
269,COSMOS,DC21esuu,488406,149.98291245287,1.34508128353,59316.00768616,r,20.237,0.009,1.0,426,1.062,1.24,2021-04-12 00:11:04.084224,-153.37852004918213
270,COSMOS,DC21etyh,10032054,149.98284586039,1.34518815735,59316.0090222,i,20.23,0.012,1.0,1991,1.06,1.24,2021-04-12 00:12:59.518080,-153.9937948635031
271,COSMOS,DC21etyh,476078,149.98259492572,1.34559653149,59316.0151052,g,20.902,0.019,1.0,431,1.335,1.22,2021-04-12 00:21:45.089280,-156.89480199246108
272,COSMOS,DC21etyh,479871,149.98254508239,1.34569014715,59316.01613328,r,20.287,0.01,1.0,432,1.148,1.21,2021-04-12 00:23:13.915392,-157.40103598886898
273,COSMOS,DC21etyh,10033142,149.98247820891,1.345803768,59316.01746408,i,20.283,0.013,1.0,1992,1.063,1.21,2021-04-12 00:25:08.896512,-158.0630228934056
274,COSMOS,DC21etyh,488617,149.98241774576,1.34590630583,59316.01930958,g,20.945,0.02,1.0,434,1.303,1.22,2021-04-12 00:27:48.347712,-158.99329526925214
275,COSMOS,DC21etyh,499281,149.98235181801,1.34598819413,59316.02034933,r,20.286,0.01,1.0,435,1.18,1.21,2021-04-12 00:29:18.182112,-159.52368128608566
276,COSMOS,DC21fdja,10043253,149.97950720061,1.35063737669,59316.08504128,i,20.284,0.013,1.0,2000,1.078,1.19,2021-04-12 02:02:27.566592,163.4818347864543
277,COSMOS,DC21fdja,529826,149.97926660642,1.35105227167,59316.09113944,g,20.95,0.018,1.0,460,1.33,1.21,2021-04-12 02:11:14.447616,160.25234714594404
278,COSMOS,DC21fdja,533634,149.97921153131,1.35113189649,59316.0921696,r,20.321,0.01,1.0,461,1.151,1.21,2021-04-12 02:12:43.453440,159.72107469649697
279,COSMOS,DC21fdja,10044835,149.97914492305,1.35123281369,59316.09350387,i,20.253,0.012,1.0,2002,1.05,1.21,2021-04-12 02:14:38.734368,159.03938455713455
280,COSMOS,DC21fdja,541766,149.97909397901,1.35134122099,59316.09534786,g,20.908,0.019,0.993,463,1.3,1.21,2021-04-12 02:17:18.055104,158.10943347277973
281,COSMOS,DC21fdja,551447,149.97904755922,1.35142487108,59316.0963731,r,20.28,0.01,0.997,464,1.086,1.21,2021-04-12 02:18:46.635840,157.59855468755825
282,COSMOS,DC21bcdlk,3083494,150.03073971821,1.35362116888,59369.99532203,g,21.581,0.025,1.0,1421,0.946,1.38,2021-06-04 23:53:15.823392,139.32763244276057
283,COSMOS,DC21bcdlk,3084186,150.03101589646,1.35355733003,59369.9965853,g,21.682,0.027,1.0,1422,0.917,1.39,2021-06-04 23:55:04.969920,138.95263334870094
284,COSMOS,DC21enqs,442651,150.10657030428,1.26501091924,59313.1077991,g,19.298,0.004,1.0,412,1.267,1.22,2021-04-09 02:35:13.842240,156.13648785052283
285,COSMOS,DC21enqs,447775,150.10654907203,1.26511755709,59313.1088315,r,18.673,0.002,0.984,413,1.155,1.23,2021-04-09 02:36:43.041600,155.63876374300918
286,COSMOS,DC21enqs,10025215,150.10648018259,1.26526511348,59313.11017916,i,18.545,0.003,0.996,1987,1.091,1.23,2021-04-09 02:38:39.479424,154.99607200374638
287,COSMOS,DC21enqs,456372,150.10645881965,1.26540291837,59313.11201481,g,19.267,0.004,1.0,415,1.24,1.22,2021-04-09 02:41:18.079584,154.13369066986186
288,COSMOS,DC21enqs,461471,150.10643486449,1.26550118846,59313.1130453,r,18.605,0.002,0.983,416,1.108,1.23,2021-04-09 02:42:47.113920,153.6561635295337
289,COSMOS,DC21kbsz,1262181,150.13417868176,1.32687318612,59364.00004739,g,19.4,0.073,0.5,1128,1.505,1.33,2021-05-30 00:00:04.094496,143.15759062739423
290,COSMOS,DC21kbsz,1261502,150.13459383576,1.3267245734,59364.0012961,g,19.606,0.044,1.0,1129,1.626,1.33,2021-05-30 00:01:51.983040,142.72905420082992
291,COSMOS,DC21kbsz,1269327,150.13494307515,1.3266351741,59364.00255778,r,19.119,0.006,1.0,1130,1.301,1.34,2021-05-30 00:03:40.992192,142.30247616785002
292,COSMOS,DC21ggns,691034,150.20918391205,1.22255106197,59322.10783371,g,22.483,0.055,1.0,550,0.987,1.28,2021-04-18 02:35:16.832544,145.6465711801146
293,COSMOS,DC21ggns,696468,150.20912764609,1.2225482,59322.10885706,r,22.093,0.042,1.0,551,0.889,1.29,2021-04-18 02:36:45.249984,145.26394438875852
294,COSMOS,DC21ggns,702057,150.20865700944,1.22241310195,59322.12044691,g,22.426,0.05,1.0,559,0.91,1.33,2021-04-18 02:53:26.613024,141.2378441684898
